,path,factor1,factor2,factor3,factor4,factor5,factor6,factor7,attribute
403,m_bookcook (19).jpg,0.49002981007098134,0.402880686660275,0.6448830960394087,0.7438455084753015,0.23525632111701855,0.7717722796310327,0.48118918834879776,0
404,m_bookcook (21).jpg,0.38346609984843966,0.4368266969087993,0.3275191467515959,0.48797355767332035,0.5385214397657562,0.3268304754161728,0.3939911548004644,0
405,m_bookcook (22).jpg,0.6833211216221633,0.4395613264152012,0.4892208742281168,0.177106382807458,0.45097651879829836,0.4225518284655745,0.27713625174659184,0
406,m_bookcook (25).jpg,0.322134077623814,0.6385507644666353,0.6156207373106144,0.34096382783228335,0.6600106211647832,0.3832249902806204,0.46132838945361065,0
407,m_bookcook (27).jpg,0.6533331366799552,0.57894386784672,0.4398912386825824,0.008420626614144,0.3921571118214724,0.28586448656438157,0.5287512174394233,0
408,m_bookcook (30).jpg,0.4252178821726408,0.5512410759896844,0.6187103437925816,0.5626024957116829,0.5150160093715185,0.5272570203311193,0.2661854636361298,0
409,m_bookcook (33).jpg,0.1361122823351395,0.6031382627154858,0.5785499977438491,1.0,0.5602166334909415,0.7118516171763349,0.0934633570351433,0
410,m_bookcook (37).jpg,0.4382270032402398,0.5092577398324007,0.4183932333949387,0.4652620418555085,0.5292198824880808,0.34575244896670143,0.3854191095289585,0
411,m_bookcook (4).jpg,0.5260204090546214,0.4577325522020699,0.47589842149839656,0.39726335243287964,0.5325008402050899,0.5071024488279692,0.4020723272705431,0
412,m_bookcook (41).jpg,0.7933731318563996,0.13097909507007155,0.1979238755873134,0.5297706483714413,0.47519311734661784,0.4779376753762583,0.16922428931950195,0
413,m_bookcook (42).jpg,0.6728930365266712,0.364964784221226,0.41049414265545714,0.3955416896876565,0.36673229437760413,0.3915093354415571,0.29918081363409876,0
414,m_bookcook (48).jpg,0.5528432949778069,0.603356979880795,0.5092455673864811,0.26949891725496494,0.40550940690260506,0.3383010918577707,0.48322728377660473,0
415,m_bookcook (5).jpg,0.5944413327747425,0.5739464609616087,0.3903373547295419,0.3921807704145503,0.44666420526767847,0.4885931581482563,0.374778075986858,0
416,m_bookcook (50).jpg,0.883760368140327,0.4908515356002865,0.39361664767587,0.3391213994051085,0.06710103029081682,0.6407616365070401,0.36635962604554595,0
417,m_bookcook (51).jpg,0.6992938784264436,0.46946248510488053,0.4738488437829371,0.3738414857655003,0.3485440047571693,0.3202901926268005,0.3756905970481257,0
418,m_bookcook (56).jpg,0.5442085784444715,0.5890484930764432,0.4256879147143098,0.3157854809629617,0.4217022653520167,0.3428560757471659,0.6479446354805622,0
419,m_bookcook (58).jpg,0.5261455788854859,0.46515993986195303,0.5008255089061586,0.271128662903738,0.49203818500795915,0.4012606280661182,0.3692544549619534,0
420,m_bookcook (59).jpg,0.48636682437587475,0.45936910358841176,0.4814654836410075,0.24513183717053227,0.6085269764774937,0.32847204736690605,0.35884963993349106,0
421,m_bookcook (6).jpg,0.6156792003736875,0.3956681597900982,0.47049505999673613,0.5148568925237855,0.2982939490355625,0.6455439904421849,0.5142178962937192,0
422,m_bookcook (60).jpg,0.589275180337434,0.35980024931447563,0.498148136920743,0.7370601475418523,0.5392092230459608,0.5771444472630272,0.4425235277041799,0
423,m_bookcook (63).jpg,0.22602781256983095,0.4565568461986558,0.383424018856523,0.7017704169971952,0.5819886734133832,0.5873903689201183,0.37634408532191155,0
424,m_bookcook (68).jpg,0.4537439828841296,0.5621555939052663,0.600529822387754,0.5057207095867731,0.3455017061521406,0.5397726296917777,0.43377466331478054,0
425,m_bookcook (7).jpg,0.30911847735345466,0.44722941195175214,0.5287890139945866,0.7780935224761765,0.5913434921892067,0.5199287151923797,0.1733797637122656,0
426,m_bookcook (73).jpg,0.46823752618665143,0.42533762037413103,0.3178028194488445,0.5309519233316531,0.3351121336193035,0.5391469433512395,0.6570630083513214,0
427,m_bookcook (74).jpg,0.4579062350716119,0.3953719758116645,0.5836163199159718,0.46144819786871366,0.5769116597911046,0.4175424582708227,0.2156792000568848,0
428,m_bookcook (75).jpg,0.6361494660000955,0.4977841932326357,0.42682110340491497,0.25373244757453645,0.43409499645352,0.4028317829910184,0.33804780403042645,0
429,m_bookcook (79).jpg,0.6116294586348513,0.5263198876515931,0.6295814947340506,0.18935695476921705,0.360998335548778,0.4630325998913074,0.30772211636822555,0
430,m_bookcook (8).jpg,0.4603522826114285,0.4755166168850662,0.6842280804577123,0.3487310825497187,0.5225756092310913,0.45878866189782075,0.3259188797997661,0
431,m_bookcook (83).jpg,0.7292331485358166,0.4403413664350071,0.24670498792352724,0.3781531750596166,0.37410421589702236,0.4445553058440339,0.38301432724236495,0
432,m_bookcook (85).jpg,0.4459122810242273,0.582257402678749,0.5961610890947975,0.5117640087247539,0.3221478247153762,0.4499060968100934,0.47648901958195666,0
433,m_bookcook (86).jpg,0.6113908855593617,0.46072405010411677,0.4574762654173987,0.24623945586728196,0.4366427856287678,0.3660210378159712,0.47933133249372206,0
434,m_bookcook (87).jpg,0.5437170452106768,0.614058884766258,0.5976270833241961,0.14198608753793135,0.44906336538066394,0.4332728260382568,0.375008549360361,0
435,m_bookcook (89).jpg,0.6984385672712636,0.22108244407838273,0.13459249894956948,0.6993026663916007,0.6813412401592961,0.35689191624123295,0.45907779060883147,0
436,m_bookcook (93).jpg,0.5145838581225307,0.4766412486738272,0.48469863784658895,0.41069855912763303,0.4954667048123442,0.4153298407231474,0.3135692892658213,0
437,m_bookcook (96).jpg,0.5236377505328147,0.3000870756326047,0.2997592067651591,0.5607151361015486,0.5674225199704436,0.4104498784101287,0.157432971477387,0
438,m_bookcook (98).jpg,0.5285820037919271,0.650813853751183,0.44396452745548465,0.4821274688716533,0.3708201091366472,0.43519089541294464,0.6538806322893926,0
439,nagae_bento (10).jpg,0.44832390311911197,0.5587285892595302,0.6848199804929183,0.34705735942400245,0.35710197867422855,0.6181581463793682,0.2173341315072388,0
440,nagae_bento (100).jpg,0.4815820156308437,0.4969275990609834,0.5341474758278402,0.49275601286103016,0.2596959580390348,0.48459430954724514,0.20435336129856685,0
441,nagae_bento (101).jpg,0.6006316536152458,0.5878139392216917,0.6079735367619834,0.403137855341884,0.29202011927744487,0.3974715417881054,0.3774281728190314,0
442,nagae_bento (103).jpg,0.5507925813793809,0.7635116733123255,0.7771109242933412,0.48596581549558254,0.15469583364587058,0.6805456394793217,0.41908532878870464,0
443,nagae_bento (11).jpg,0.6605741623358471,0.4345624012858935,0.3540146404597089,0.1881489052651409,0.41300344527613553,0.3647941480630186,0.4369729853721398,0
444,nagae_bento (112).jpg,0.28817447338247887,0.5980806889579897,0.6109257388579439,0.4216874614309006,0.6831268320641786,0.36090641338600404,0.18988461975121318,0
445,nagae_bento (117).jpg,0.6658937516353959,0.2815865018163175,0.5038166079865225,0.3061235116406101,0.5939713082740385,0.2850672905960656,0.3588582115423633,0
446,nagae_bento (118).jpg,0.35562995010493104,0.4896085651649056,0.805213504758538,0.6496685203128205,0.4667878362122312,0.6801708773736765,0.2612921698318589,0
447,nagae_bento (119).jpg,0.48440761479735495,0.38531793552324123,0.7324558479359204,0.5561152729742223,0.414938771282638,0.5834240340232184,0.2681876279357125,0
448,nagae_bento (12).jpg,0.6460093243500753,0.6073558794400933,0.6492376009768352,0.23305307328539276,0.3511093265857753,0.5824140562173779,0.6448687590721995,0
449,nagae_bento (124).jpg,0.6725927986502523,0.3446918132783384,0.6731963399532688,0.24766031221768842,0.4333268534341429,0.3978484769333308,0.38786607830887765,0
450,nagae_bento (13).jpg,0.34500333671090755,0.583820392591393,0.4906965418412894,0.43210052126118065,0.48137590498141203,0.36593339810451564,0.5445098898893739,0
451,nagae_bento (130).jpg,0.5776437800852376,0.5040854454478687,0.6298092401208764,0.5300036090778277,0.17398193354337388,0.6797750613431852,0.07700767349574988,0
452,nagae_bento (132).jpg,0.4963187821929841,0.592614918020643,0.6380541387075309,0.5675802357352084,0.29747905895867366,0.6462137835907293,0.1356086831536154,0
453,nagae_bento (139).jpg,0.4613682567060517,0.4156431753058554,0.7228011593804686,0.49440060159352867,0.4982981585635351,0.5221814853537636,0.39191373931298346,0
454,nagae_bento (141).jpg,0.4381478281751565,0.6286392202483453,0.5685922153398573,0.43875997102124115,0.412468870777736,0.37816528416890005,0.38988596042707835,0
455,nagae_bento (142).jpg,0.594640817934241,0.4139520080165553,0.632125711221869,0.37095354894990146,0.49183606661960544,0.41600377215543394,0.4526464722951702,0
456,nagae_bento (143).jpg,0.3710979773014667,0.7028996182395373,0.906598583954469,0.5391014020629221,0.4031270855982325,0.6206366403441559,0.5108172380804814,0
457,nagae_bento (144).jpg,0.5764716078417687,0.49669497929106066,0.691306108194629,0.3448909793022415,0.40654524908399625,0.4590834265730732,0.2357111382118393,0
458,nagae_bento (145).jpg,0.6595904939910873,0.5220823366159781,0.6220498693080032,0.16188618663033166,0.41217315601457105,0.2993861677827565,0.4223207068784909,0
459,nagae_bento (147).jpg,0.5346848757185219,0.6509032383944644,0.5475521990670791,0.25106439608231496,0.35100950534278696,0.38261209490957704,0.5438825546758093,0
460,nagae_bento (15).jpg,0.4457086372004245,0.7055853275181838,0.43421339067554054,0.36817197257969553,0.2807167383105279,0.37801026632240076,0.4809694617520446,0
461,nagae_bento (150).jpg,0.5500364480012563,0.619417115195374,0.8251709132527887,0.3461004048040855,0.34600308106816324,0.5634643406666957,0.3833442211394562,0
462,nagae_bento (151).jpg,0.45737636750261124,0.6987388712401532,0.6184259680468387,0.4407896930635952,0.2632736322786101,0.4054285040400323,0.3292235517307789,0
463,nagae_bento (154).jpg,0.5358374590706122,0.6478005500019726,0.6548545045931757,0.4510670139857755,0.450690724095712,0.542375960591799,0.3541756283453876,0
464,nagae_bento (156).jpg,0.37887358163301676,0.7846325845880768,0.7295046198336879,0.4695828899416767,0.4916777654951996,0.5182869025230832,0.519701699485688,0
465,nagae_bento (158).jpg,0.7795087348113685,0.30859833196084363,0.5416702411703032,0.38483001949294365,0.3957463948714378,0.4575305133787111,0.3662659583377674,0
466,nagae_bento (16).jpg,0.6030316149525815,0.3453066459405998,0.5231203504429465,0.3489882774075466,0.4970324354601884,0.4628052711542727,0.4494506701754728,0
467,nagae_bento (162).jpg,0.6645445222273204,0.2453587264839201,0.556267518243303,0.42784885377304166,0.39458109812334574,0.4969067108722156,0.34583579759129335,0
468,nagae_bento (17).jpg,0.4545286197075335,0.39929244829492005,0.43890431216829584,0.4860282789007105,0.43252027558833617,0.3099071775433635,0.42255754720106875,0
469,nagae_bento (18).jpg,0.6210462203227981,0.5626617706163326,0.5880815093121827,0.11320121619936668,0.41336388970988425,0.3662173514832452,0.5567671180218816,0
470,nagae_bento (22).jpg,0.48191020214267527,0.5813445472845133,0.6078756943191517,0.29736370295310527,0.4026347003429235,0.4553556971064452,0.41942973773590775,0
471,nagae_bento (24).jpg,0.6185393261813954,0.6347561739852745,0.6492283953625286,0.15935872151693437,0.2792510206377755,0.3473426121356802,0.49289389887216273,0
472,nagae_bento (26).jpg,0.6087015087646953,0.4965642016486034,0.524604209045652,0.3182058188195756,0.32661554538930226,0.42645709561088596,0.25834535216210885,0
473,nagae_bento (28).jpg,0.5678923328357491,0.4269695022256923,0.4408038455093941,0.29080416273472603,0.46156734602649485,0.3679944302483755,0.20434279823085366,0
474,nagae_bento (29).jpg,0.39604249246403866,0.4689412333011864,0.6949651435827104,0.4690412718714007,0.5423502367256755,0.49991161016873775,0.5018725125445695,0
475,nagae_bento (30).jpg,0.5793374426149185,0.27220759353771906,0.3825090867935086,0.23822168550319783,0.49333719986313807,0.28220496335508916,0.32341320737788815,0
476,nagae_bento (32).jpg,0.4651583390867554,0.40336471073395175,0.47716186102802594,0.3760911633581228,0.47406715690249435,0.5216222887964042,0.25043356866928956,0
477,nagae_bento (36).jpg,0.6408303879830197,0.5230799362872933,0.7105817494427888,0.2847353475773107,0.31372493031213455,0.6482688291502228,0.18077026124717843,0
478,nagae_bento (39).jpg,0.5902811350695067,0.4925030367138561,0.4674332097956324,0.14831837858836666,0.4231842485933486,0.2742697692571885,0.6172571762006496,0
479,nagae_bento (4).jpg,0.5384416088699818,0.32946763292982184,0.5469963168252141,0.407747564473596,0.5228366945193673,0.5713837028168174,0.5117687597898961,0
480,nagae_bento (43).jpg,0.7645605945940744,0.1874411664110993,0.3532778238764265,0.18711384662431135,0.5635581323401944,0.39603173592947494,0.2653897736632309,0
481,nagae_bento (47).jpg,0.7225197443883178,0.5720636872155478,0.615170012293105,0.09126553753736139,0.2999781097859523,0.33385811170285407,0.38226655987638236,0
482,nagae_bento (49).jpg,0.6259194527797514,0.4115871125249082,0.4279702471401403,0.328567011643432,0.5665800811195685,0.36330057809493455,0.3210213739849379,0
483,nagae_bento (5).jpg,0.6569137233466534,0.2080152349421187,0.5339485726059141,0.1466714141803948,0.4934492522952486,0.34475672799563184,0.53390253978518,0
484,nagae_bento (52).jpg,0.40613966385844075,0.7365774016765627,0.7185293863045512,0.4443043496255536,0.3299271620452975,0.6065548540541494,0.3691139470886975,0
485,nagae_bento (53).jpg,0.6571644471492143,0.3323868639525903,0.46342923292133786,0.28016182797243255,0.48742133685890077,0.4413744816388654,0.12280580299559829,0
486,nagae_bento (54).jpg,0.486814062497517,0.6381872095241938,0.4977909204661686,0.5227596305560158,0.28392075446627907,0.6201925548716682,0.3218381067216409,0
487,nagae_bento (55).jpg,0.6625643650942229,0.6004408108053936,0.4576476646313927,0.2298370471329237,0.3373421567730216,0.45980295376704294,0.48605838479105223,0
488,nagae_bento (57).jpg,0.6016891097548126,0.5502251908006388,0.6599682181048327,0.4386004225012728,0.3531618475343685,0.6195275199683825,0.3092669498236784,0
489,nagae_bento (59).jpg,0.7155651977314823,0.40506703529347576,0.545468579394581,0.22406492281568352,0.35598726848059015,0.43682960943693305,0.45098668311639667,0
490,nagae_bento (6).jpg,0.5063979959968713,0.41993574901963626,0.5026473800840443,0.3802300147874495,0.5048888118665338,0.27577556116308766,0.41189293528363535,0
491,nagae_bento (60).jpg,0.5129188031347063,0.6388451252594549,0.6219210636874897,0.29163983571200797,0.42237313148453937,0.3053970181267247,0.5046755534379854,0
492,nagae_bento (61).jpg,0.6539169392080897,0.46600330375135224,0.4675331986900879,0.45920795140065235,0.3300779478690161,0.5165315342459997,0.40564335104018334,0
493,nagae_bento (62).jpg,0.6352470122482387,0.31184088862845505,0.36543678813988456,0.3981319405783646,0.4917680206156866,0.4580672336576015,0.2806527349965522,0
494,nagae_bento (7).jpg,0.28309259273887066,0.7592192425931517,0.6750635752602392,0.4734772591080942,0.397418648935273,0.5248867582542796,0.3873954173906733,0
495,nagae_bento (70).jpg,0.30179242362729714,0.8483864063109474,0.7113011411999204,0.30670573786414207,0.40154435263737887,0.5115804916788209,0.42071180137023156,0
496,nagae_bento (71).jpg,0.5309379180378968,0.35715718821848774,0.5634885363502788,0.5784377909795697,0.40059142665746117,0.6556253498809352,0.30513379774948635,0
497,nagae_bento (72).jpg,0.5497699823738721,0.3199038529076941,0.432777285013658,0.3753735936997424,0.5496628638807051,0.4301035497851413,0.18987512538210072,0
498,nagae_bento (75).jpg,0.76374118327148,0.3405392442053722,0.5182158932572396,0.2399798606348132,0.34514856438655583,0.5333400843349525,0.5769263919021981,0
499,nagae_bento (78).jpg,0.6110208776965239,0.559818138175501,0.6010956398925635,0.17757009819033837,0.3807102410580656,0.2653835584222497,0.4409194896668709,0
500,nagae_bento (8).jpg,0.5103251877325091,0.7070722054938563,0.698739333588881,0.3834859529924433,0.20873146393573394,0.7421016526876565,0.34393217498864614,0
501,nagae_bento (80).jpg,0.37782194033277117,0.5651552436050231,0.7385411185458663,0.5645460790192374,0.40690043255143493,0.6649454076882948,0.374842182203766,0
502,nagae_bento (81).jpg,0.7210257760476967,0.2698396039202561,0.354366284145613,0.1667098334652775,0.5082689395227105,0.2302632915033016,0.4133813285352428,0
503,nagae_bento (82).jpg,0.6114645740652539,0.4265566033094159,0.5819025093172092,0.1536981654876008,0.4204082574500523,0.39047743326359896,0.4807757305500491,0
504,nagae_bento (84).jpg,0.5586310202051853,0.4552977178087878,0.5066521941774176,0.44074475517978035,0.5464559597580856,0.5133573677173457,0.2332178219716594,0
505,nagae_bento (85).jpg,0.5085514633588465,0.41903245624410745,0.5492217446774632,0.24172274231026053,0.6477112549408622,0.27893053441175786,0.4409587867538778,0
506,nagae_bento (87).jpg,0.7118861785786441,0.38886080918197097,0.41438023186561,0.11672558204588152,0.3739468355071973,0.43682756457878047,0.1973142657359892,0
507,nagae_bento (9).jpg,0.512901535069819,0.7043863622203475,0.7852031182489922,0.24707339659162658,0.26379219645299,0.5898379151252586,0.31231432105564605,0
508,nagae_bento (95).jpg,0.5225507880957492,0.484137667512605,0.6293609719919369,0.43953189196470627,0.42518910103987406,0.42090860948636655,0.287129798480682,0
509,nagae_bento (96).jpg,0.4900469597800178,0.5331631567219948,0.5997746025399977,0.41934162997570773,0.5338504192497632,0.3181147858970266,0.5251550268783389,0
510,naoben (1).jpg,0.3968780585633922,0.6032082179295404,0.4755482341619537,0.3386444649301457,0.5747887508823869,0.38676028768853743,0.34236345022353887,0
511,naoben (12).jpg,0.4791677133938944,0.41364878849233944,0.528399200839548,0.24997496648424317,0.608755980465996,0.3594720859884579,0.5089382753902973,0
512,naoben (14).jpg,0.637881239878696,0.48116548229176126,0.43331857041734856,0.5107842308467483,0.45428514971133205,0.3827161954647793,0.6098698401921898,0
513,naoben (23).jpg,0.49661632581367604,0.49496286140721457,0.552685134584221,0.28087064089367825,0.4572552765262704,0.4596212758176266,0.3040127744437955,0
514,naoben (24).jpg,0.6098944979918001,0.41540331045754764,0.4961590732166319,0.31783159224608,0.5918491630082309,0.44834618447268104,0.351435552261653,0
515,naoben (29).jpg,0.3043589965683639,0.6077605419215788,0.7816035648071329,0.5830550226640316,0.5912194544339602,0.4979893154095003,0.7841661782216718,0
516,naoben (3).jpg,0.7178452380019847,0.38504955165867927,0.43913462062223263,0.14679680399361889,0.5440290618828254,0.2649143051955485,0.5048336759914336,0
517,naoben (30).jpg,0.33034305618217125,0.6203259018659992,0.5599745735654753,0.3446281198895796,0.6197487956513664,0.28243366988192165,0.4869033321005327,0
518,naoben (31).jpg,0.5490585800498421,0.5813001459727893,0.6876690288428302,0.3990735538711831,0.4692256075705832,0.5609405436436372,0.45858087103714507,0
519,naoben (33).jpg,0.593769679812608,0.6363120644583395,0.6210987838753503,0.24386863213978832,0.3578747101296118,0.4675341997777258,0.45059231477018713,0
520,naoben (34).jpg,0.5629019418448288,0.4381397260664286,0.4570155044243436,0.26136259022661196,0.6074319784848966,0.31048359346964327,0.5092223892120229,0
521,naoben (35).jpg,0.525428903148978,0.4708625575597216,0.6929747451963015,0.7231854790489551,0.3966467947744913,0.7653967547872018,0.5688154040558364,0
522,naoben (36).jpg,0.5055950803950512,0.6262305925677523,0.636946041742037,0.3712621704895704,0.27244311327779824,0.35439267817080977,0.4902811394539295,0
523,naoben (40).jpg,0.5610496698806443,0.5287265744590544,0.5233210946927256,0.27273299495436026,0.4581082632504788,0.40760654544532704,0.20488847962618917,0
524,naoben (42).jpg,0.42901037150785076,0.4956454210780332,0.6097854839276668,0.30902740348924346,0.6447057485452615,0.3623483143787378,0.3696631824408376,0
525,naoben (48).jpg,0.3269015060126742,0.776266784783322,0.7039067625373987,0.27284628690205787,0.37692145867223326,0.5607490029518967,0.5296848666384544,0
526,naoben (5).jpg,0.61759923685903,0.5249983683569297,0.5037856235231739,0.25772322267723274,0.49193227689015373,0.3679947373703194,0.3637774318895153,0
527,naoben (52).jpg,0.23331848250926995,0.6842724940366913,0.6178251920742721,0.31979175395849607,0.5275181198627296,0.36978192105404295,0.3934718280069409,0
528,naoben (60).jpg,0.6995435816635105,0.612515031101367,0.6675607727344257,0.2381414904760208,0.24633007518664285,0.3410841187083702,0.8298349476312807,0
529,naoben (61).jpg,0.2625790787285932,0.6433240751650788,0.7155653970985463,0.4464764813787941,0.5385047596421741,0.5014833691730285,0.28837085329089907,0
530,naoben (62).jpg,0.5793656496895824,0.5313571478258512,0.5799632491981517,0.16739578391942006,0.4179800359897774,0.3981039838237448,0.5404859738219809,0
531,naoben (65).jpg,0.6086100667229712,0.38254593801697956,0.4972290949869207,0.24409849342743956,0.5946311792526111,0.2863556478382696,0.39775200839944524,0
532,naoben (66).jpg,0.39025407646750626,0.5214448902354252,0.5397160296596661,0.4508467469223732,0.538360667955687,0.4803780622530709,0.4276708063271899,0
533,naoben (68).jpg,0.6628101954495342,0.4336158398751304,0.4113546801892425,0.8248676989643804,0.34187640253836615,0.49449257747786746,0.4791965353414793,0
534,naoben (71).jpg,0.6130701836711423,0.48442879018734764,0.47910615558656344,0.37867521320460223,0.49897811083257637,0.3149132177555287,0.45477952608211925,0
535,naoben (73).jpg,0.5400605698901423,0.5070157984626578,0.562402757974888,0.24065581716092693,0.43771860577423605,0.4658442839219745,0.5119891844213178,0
536,naoben (74).jpg,0.40109640964106996,0.56105641790379,0.6667958779167489,0.3252082718383072,0.5489635344277024,0.3745045811023211,0.6181090060955508,0
537,naoben (75).jpg,0.582646627863031,0.39190718978349626,0.5385935611027171,0.2741280642102378,0.4634155560376336,0.3572206785920067,0.5067421415003266,0
538,naoben (76).jpg,0.3800384254964285,0.39515030618021796,0.4462282759464027,0.36186106554875236,0.6976991151983087,0.402212389922354,0.549705002024268,0
539,naoben (8).jpg,0.6991904944720932,0.5897516191165868,0.5714675353235095,0.2645363696312281,0.2709383120732284,0.39200883803410513,0.461479051344895,0
540,naoben (85).jpg,0.3857728497590338,0.6519112583164683,0.5167489802874261,0.558414173398079,0.5105837354857768,0.3781466532117155,0.3503129330721355,0
541,naoben (87).jpg,0.360663691732606,0.45328935512389035,0.5383161632327609,0.36298679598872335,0.568254311748827,0.5411631392608183,0.4135006697640098,0
542,obentouni (10).jpg,0.3472614843703525,0.4185135224637806,0.5364726323334883,0.6369929958620257,0.6455585568082105,0.5413000365594005,0.45103759621617767,0
543,obentouni (13).jpg,0.30678872620965836,0.44596965492028184,0.4661054184113209,0.7777758229690452,0.5087925121561219,0.5563233132471124,0.28534669395897927,0
544,obentouni (14).jpg,0.27952986827506326,0.5151771262485643,0.632258362805391,0.42995912845180845,0.5329800472487297,0.5165727160968565,0.4610406097920894,0
545,obentouni (20).jpg,0.5751996400981596,0.4376147971621789,0.4607686205279762,0.4837254223058774,0.5089917533657868,0.43183839428227877,0.358880702597828,0
546,obentouni (25).jpg,0.19853809958301316,0.42631859994813603,0.4048650395550635,0.7075749355409513,0.8224819794111051,0.4282334751740573,0.5674389593572233,0
547,obentouni (26).jpg,0.39143046238038826,0.5339622824009989,0.5544761426725828,0.4134795602906857,0.4955848751862034,0.35543242815070286,0.47854461959786887,0
548,obentouni (28).jpg,0.5502878163442326,0.6114645052755683,0.46551962474395636,0.28571804947858553,0.3453850573486871,0.23408494172421745,0.49350560931048837,0
549,obentouni (30).jpg,0.36530679153679096,0.6231775714902998,0.6075481503162126,0.653491630340191,0.2579502444336924,0.5952077328464636,0.3358624323876762,0
550,obentouni (5).jpg,0.3494738380525199,0.6894347734412802,0.4535194824785589,0.527698229604421,0.4762938957766234,0.36610945747682777,0.38817619597809694,0
551,onaka__suita (1).jpg,0.5983089699158005,0.5557235761228572,0.42764757428049593,0.40430278605811315,0.39365108962041706,0.5786093085765072,0.5022779615283397,0
552,onaka__suita (100).jpg,0.4921620728167241,0.43032037474120743,0.32250872638079997,0.37526002874723957,0.6313019366308704,0.26313594377092975,0.4507205479122305,0
553,onaka__suita (101).jpg,0.6142921197222094,0.4530026881680058,0.4340161768932347,0.4050488201826877,0.5236821593742826,0.3532853468794426,0.25118200915387967,0
554,onaka__suita (106).jpg,0.7692972469791194,0.38550952042743525,0.31340459462874604,0.2514596800650178,0.41435043829248597,0.32429362567785724,0.32536197421835134,0
555,onaka__suita (107).jpg,0.5775444810448442,0.565468981086301,0.5713568085385348,0.12590637360771945,0.46214118886629896,0.20196897021911897,0.46153606278671466,0
556,onaka__suita (110).jpg,0.7799294895890396,0.3635274850745219,0.4165352579510144,0.22213617178452377,0.49711569182778337,0.3759774706433834,0.34959374689368916,0
557,onaka__suita (112).jpg,0.4445761540906182,0.4211008212340521,0.31298492181556536,0.39425053924270276,0.7461890193652889,0.21713301746715818,0.4057964792605213,0
558,onaka__suita (117).jpg,0.6479111566728086,0.4852945861331799,0.48064892104777246,0.3328265269024671,0.6891874680433461,0.365245737110125,0.5642343004472594,0
559,onaka__suita (118).jpg,0.5625344475384593,0.4645861086867924,0.5730067135843671,0.46176777976184374,0.4789133358695489,0.5108079209458449,0.3086774574820883,0
560,onaka__suita (12).jpg,0.5347399652276787,0.6932321579689615,0.47205069216889184,0.35977799210653366,0.284607299850119,0.35402938482627766,0.42080989632033017,0
561,onaka__suita (14).jpg,0.14758486133369908,0.710148748294974,0.6449025225117218,0.8087205723411381,0.30809995792746736,0.709783990371329,0.3703949975575578,0
562,onaka__suita (15).jpg,0.588835077173514,0.3165235287018837,0.10849178916171542,0.43192770668694697,0.46762745862704114,0.0,0.47865035101743914,0
563,onaka__suita (22).jpg,0.5076079666999981,0.43514555047246883,0.36120835914894345,0.4410575032792367,0.5928835160540302,0.46888856839337967,0.41736170192304556,0
564,onaka__suita (23).jpg,0.7117389888875693,0.5576874641450669,0.5497151831188325,0.16572169464828795,0.32180227357820723,0.5833419145862473,0.39013249084800394,0
565,onaka__suita (26).jpg,0.6331679333370382,0.3043864283827783,0.2386038874580485,0.2798327940173831,0.5026873058266794,0.48836261199650255,0.421857858458065,0
566,onaka__suita (28).jpg,0.351504158665373,0.5656945892035925,0.6490727440197144,0.37522814113121056,0.533699709934603,0.5171263642317292,0.5239799945722645,0
567,onaka__suita (29).jpg,0.35449758356060945,0.6119619274556405,0.45942656108173274,0.4176174327983018,0.5834713190389267,0.5036049220652927,0.4456138724850425,0
568,onaka__suita (30).jpg,0.529382663336379,0.6031759789069446,0.5115335102623815,0.5552951402487298,0.35531965601390114,0.46009488569830514,0.45115920491672945,0
569,onaka__suita (31).jpg,0.24628227314720041,0.5304015384569993,0.6669309357634592,0.4007030424345826,0.5786966205547596,0.44628331636703167,0.4090447395901122,0
570,onaka__suita (34).jpg,0.7650150443007104,0.38385190627722277,0.19250757274885144,0.3074323356949458,0.4791498818551997,0.3834297204568806,0.44638348781027437,0
571,onaka__suita (36).jpg,0.6656452567628593,0.5107407177423848,0.3392707007847555,0.20275337844617186,0.303700198880151,0.4418098417953493,0.45396141944129087,0
572,onaka__suita (4).jpg,0.3524741490947856,0.39740814479835596,0.6086164636042306,0.5596187496439404,0.5203614373230752,0.5270949792041992,0.4861541263212634,0
573,onaka__suita (43).jpg,0.6211370716248691,0.41388436019740094,0.39403022886779326,0.626511199954642,0.3835282065063099,0.5738127158642916,0.1625687621699632,0
574,onaka__suita (56).jpg,0.3457092818255732,0.47527974269698525,0.5136584311147094,0.35081281080327603,0.5693111121915017,0.4942741608137946,0.4179400270507627,0
575,onaka__suita (57).jpg,0.40357542911122224,0.2981610630066306,0.3558788120858243,0.49768442072328795,0.5167929859160973,0.5920631720740843,0.6927658938408512,0
576,onaka__suita (58).jpg,0.4724493568133158,0.3486825205000763,0.34314219219547226,0.569534334053408,0.5648496011232558,0.461358255127164,0.3335934464754826,0
577,onaka__suita (59).jpg,0.4504670837049186,0.42017488091703825,0.30405044200856746,0.7736649390559163,0.3396249626808584,0.5451822441283405,0.6610656048910499,0
578,onaka__suita (6).jpg,0.8774784855768905,0.2369192788701624,0.0,0.23391962825885054,0.5499490923830264,0.16284182677801162,0.30053816170755154,0
579,onaka__suita (63).jpg,0.40009192597299426,0.34290494224840284,0.32159174594644746,0.645244838363146,0.5795086267901448,0.5091829996359902,0.3871573504130441,0
