,path,factor1,factor2,factor3,factor4,factor5,factor6,factor7,attribute
179,hayaben_tarou (13).jpg,0.5560248543421484,0.5356198674663994,0.4214363673348587,0.3264160292686356,0.5245978868107376,0.34395289858513345,0.4509720587988988,0
180,hayaben_tarou (16).jpg,0.4194860407218896,0.450828385159862,0.40168946883340095,0.5928512142248938,0.6583175574709588,0.3397424568583409,0.38131587772057385,0
181,hayaben_tarou (18).jpg,0.16783479795089418,0.5804080339795659,0.7752924189264749,0.6628454956749432,0.5522459896916662,0.49911045671094434,0.45969044261783076,0
182,hayaben_tarou (20).jpg,0.27372949116442186,0.3976153102297133,0.8582866478396385,0.6569418446686843,0.5869627114467215,0.6835811275238288,0.6030290174455433,0
183,hayaben_tarou (22).jpg,0.3910861846567019,0.652178477133813,0.5494461826659218,0.45240839919888914,0.4516690850901033,0.34330707489369705,0.4756573290227697,0
184,hayaben_tarou (25).jpg,0.6990469317045195,0.4216535440978648,0.5143249435261257,0.5774997161281015,0.3958074034590551,0.3102850180161292,0.5513627283670424,0
185,hayaben_tarou (26).jpg,0.4613438908985183,0.41325700749071426,0.8005434539171221,0.5995694650531211,0.45412071324197567,0.46706882280494666,0.6150011347556972,0
186,hayaben_tarou (29).jpg,0.5958617546754347,0.46050334693439954,0.7953577106856473,0.5447413734885689,0.322491208763548,0.5650457417398529,0.27746108989724205,0
187,hayaben_tarou (6).jpg,0.5039348990681851,0.27112183251677036,0.36751733658388175,0.7317785733183773,0.5243127396932644,0.4780628333500241,0.522999258839846,0
188,hayaben_tarou (7).jpg,0.43756065489034385,0.7215498445318176,0.6008587893156354,0.381146347981516,0.39930694434758884,0.27192199251412785,0.6379646469367377,0
189,hikameshi (11).jpg,0.5908382240949445,0.4564924802703536,0.471315359186649,0.4574141838790832,0.35208516829538505,0.4670300717853506,0.24106108783461355,0
190,hikameshi (16).jpg,0.18651065200966294,0.6208906816888893,0.6604992180604505,0.6816081843807709,0.5862950245133791,0.6162891647165647,0.22591378265138062,0
191,hikameshi (20).jpg,0.20818897207886866,0.4460007938799162,0.5882979900403296,0.6798453168316934,0.514517590502919,0.47927994649307615,0.23813713509385837,0
192,hikameshi (21).jpg,0.421581740834481,0.29342170579340066,0.5256884399971129,0.7256394878530272,0.574954364443891,0.4868281616021506,0.41851518250495845,0
193,hikameshi (23).jpg,0.11424408655320628,0.5341431222896031,0.5817417249619063,0.7895347818976084,0.5846689490287856,0.5149672583942617,0.21613678392596603,0
194,hikameshi (24).jpg,0.12773125372006844,0.4878213753185998,0.6512030661865804,0.6246651223053878,0.7095572176039371,0.31811421820631813,0.29927830722172,0
195,hikameshi (25).jpg,0.0,0.6498659855484044,0.7219525009668462,0.6760092752398477,0.5269785825843032,0.4630173097441683,0.23121803622058956,0
196,hikameshi (26).jpg,0.4421566784362231,0.40630820369972076,0.3909962823387587,0.3363627938772717,0.5629707834785742,0.35078390644233437,0.23671500504919973,0
197,hikameshi (27).jpg,0.39939562065127615,0.5609223608604446,0.6082151804204579,0.555400233836616,0.4873883667028598,0.5902288419218678,0.3628350470328674,0
198,hikameshi (29).jpg,0.0496781218266531,0.6816698771189655,0.6473404644350054,0.578172597271978,0.6994213997874534,0.5212045233457345,0.22997999651418755,0
199,hikameshi (3).jpg,0.28698828143229665,0.5903424802843564,0.7695101327741345,0.632291399049449,0.36328825806927634,0.5823136376907554,0.18792851911623654,0
200,hikameshi (32).jpg,0.3237463584165001,0.6016493875518631,0.4995518878154499,0.6321080082951298,0.6689287555397803,0.41983480142658025,0.33001822685819726,0
201,hikameshi (36).jpg,0.0932742083917254,0.8084341552886793,0.6597167861394819,0.49458801731358254,0.48272155017223384,0.5658806473157527,0.23817747080945773,0
202,hikameshi (40).jpg,0.239450293819644,0.4087384050066831,0.5625047698702335,0.560010205526452,0.6903475639963141,0.42636376056384284,0.10587492157481493,0
203,hikameshi (41).jpg,0.2627593821000134,0.6043737272849301,0.6158357585349861,0.44992323377327753,0.5949112837662387,0.5019583589552092,0.572351346819534,0
204,hikameshi (42).jpg,0.054625265962972125,0.7922619049374078,0.6946329851292794,0.8082160397092066,0.5025678014080041,0.5000658303807126,0.2619543150495758,0
205,hikameshi (45).jpg,0.23216643028416567,0.34039607638350966,0.49001771388687354,0.6070623832453257,0.7409567084288325,0.3745423254489906,0.2541539118795806,0
206,hikameshi (48).jpg,0.05653699226559161,0.5910264322131593,0.6279578351254218,0.6272594896397368,0.818888674851688,0.42587383317803074,0.3226365897736947,0
207,hikameshi (49).jpg,0.09454826154883078,0.6913256411354953,0.7062125641680075,0.8180001745448322,0.600493819525432,0.5062671022421992,0.3338452614771683,0
208,hikameshi (52).jpg,0.060700969025188733,0.8791847620450206,0.8040410821803397,0.5962921586266505,0.5603037047168403,0.6513464857797795,0.40703735634440164,0
209,hikameshi (9).jpg,0.28674859789603563,0.4959319788667922,0.7844421365330936,0.6622299074941611,0.47139144951355627,0.5398961384104557,0.3488421380086275,0
210,hitorigohan (1).jpg,0.3929381146716659,0.6787433104695906,0.647555490733619,0.46139197541621574,0.5010898104829645,0.28187290731460246,0.5389696820951753,0
211,hitorigohan (10).jpg,0.3971496162025989,0.6913573192965385,0.6720147225982067,0.6392939625440048,0.3370800081005867,0.5724892523907472,0.3225964549064715,0
212,hitorigohan (103).jpg,0.5307093906386765,0.5215532562703744,0.6693277218705644,0.4413884609342647,0.6113511928909358,0.21676207196418185,0.40258521876055764,0
213,hitorigohan (11).jpg,0.5369168298498159,0.4731017912490749,0.7398470829795416,0.33890052621294425,0.5399342146939182,0.2726322807273096,0.6100501827967608,0
214,hitorigohan (120).jpg,0.6979097576455981,0.6474708803929383,0.599545771573269,0.41985458293963557,0.3456108283568664,0.40098439376955985,0.5090509200240585,0
215,hitorigohan (125).jpg,0.6569405789628371,0.24764501765459035,0.6629870347492526,0.5506133210907254,0.6054278342784034,0.5840684521771908,0.14247904421216306,0
216,hitorigohan (127).jpg,0.5217906299466466,0.5264513838572518,0.665482919112329,0.5348447552720073,0.5251672904574402,0.44652980191791936,0.37648328634271166,0
217,hitorigohan (13).jpg,0.6982128816373746,0.5671842962171503,0.4867202413347187,0.48128134795966576,0.26179198508393053,0.40672526938643516,0.42363179177766486,0
218,hitorigohan (133).jpg,0.6802459303781551,0.44274634363963616,0.5212112423377133,0.4586915023739431,0.5504838426829197,0.22060265028621528,0.6227283483003663,0
219,hitorigohan (134).jpg,0.7446057875762586,0.4211814519891466,0.5503190390958554,0.5548799844121877,0.48929903720600687,0.34948658179761494,0.3075587047553061,0
220,hitorigohan (136).jpg,0.7249590135026875,0.3774373903596122,0.43887949745498833,0.29912694703720705,0.5018057769703523,0.30153172267767325,0.4705860987565049,0
221,hitorigohan (138).jpg,0.7491702454489587,0.3006737863544491,0.43629571913200227,0.3478195871692554,0.5057338631488117,0.3068754211920075,0.42294091606125717,0
222,hitorigohan (14).jpg,0.6819969355935355,0.339716831639601,0.3731025419081211,0.5319696922946828,0.40196065069639386,0.44511440132320823,0.3441527829305244,0
223,hitorigohan (140).jpg,0.6830444027356033,0.28682698695418163,0.5249474779477517,0.6059800593173565,0.5761213573990325,0.6090480941620366,0.32535065022896936,0
224,hitorigohan (143).jpg,0.6650372735668983,0.4633058877684484,0.7041253545499317,0.30827538368214197,0.3483098500055489,0.2613580966338849,0.3593255766328285,0
225,hitorigohan (144).jpg,0.6687678298693566,0.43471684394775156,0.6251773700834384,0.3360310024385636,0.5429984809712709,0.3542995490533376,0.31049961425931016,0
226,hitorigohan (147).jpg,0.5382346769972401,0.4868019808772106,0.6235206378798528,0.35651444766513113,0.5887957442380795,0.30062768718052,0.28588855752759423,0
227,hitorigohan (150).jpg,0.8262692643228302,0.2752660480920537,0.4133364815579008,0.48145649258441964,0.4451858222406274,0.4229428899291314,0.5676914482950892,0
228,hitorigohan (152).jpg,0.4882302539889708,0.5694571977318983,0.6438865529249358,0.8089304350643864,0.44632258093145794,0.23799703335120248,0.5728380030251885,0
229,hitorigohan (153).jpg,0.48170655916212424,0.4448218054359814,0.33599820491963817,0.8273224206142591,0.5816400492731604,0.2059442071269555,0.45067431212458287,0
230,hitorigohan (156).jpg,0.5294893749008136,0.524609342699653,0.7308759806392027,0.6431341472385459,0.5119278632617414,0.445327917463769,0.3200950820560795,0
231,hitorigohan (159).jpg,0.5857280191920944,0.6047629711769791,0.7003528345390131,0.5867462469083162,0.4963615720435042,0.49380942039727094,0.5360644265267649,0
232,hitorigohan (162).jpg,0.7779087304493185,0.4070196694949455,0.543161000585173,0.5417419647949553,0.4216113803420949,0.40869850973448485,0.2679471839361294,0
233,hitorigohan (165).jpg,0.6251215591040672,0.3986277400740579,0.5968676752912419,0.5128204000165095,0.5872903595511887,0.45329007686290046,0.36338773285057835,0
234,hitorigohan (172).jpg,0.6112316816917421,0.33090994647613703,0.4473358451456475,0.39601892558062374,0.6416665372488422,0.39040633511899436,0.4067660420775503,0
235,hitorigohan (176).jpg,0.6558174339396281,0.5612867370225196,0.5197871971620991,0.39138393632974894,0.6057509580429368,0.13158118759006232,0.48869289242517344,0
236,hitorigohan (180).jpg,0.625991826850779,0.5875639469498266,0.5600456354297663,0.44966085073570145,0.4230892177658089,0.2861122257035673,0.5635215864828489,0
237,hitorigohan (181).jpg,0.5807766445121619,0.6948725335458306,0.7839991612973638,0.583309424798063,0.45624083157259476,0.3763847059607017,0.7440135292362045,0
238,hitorigohan (184).jpg,0.55565496358534,0.8607928523084718,0.8544284793632171,0.6085861959166208,0.24757634956178065,0.37322469188365304,0.7186494003486787,0
239,hitorigohan (185).jpg,0.8577540303225282,0.3068421917917711,0.5770242121994777,0.4243031779840349,0.4221127494504252,0.26628051180100965,0.40186979555957647,0
240,hitorigohan (186).jpg,0.6725007761288385,0.41302553202251735,0.651586654767174,0.5499323383778256,0.40878024085545484,0.4634807577159228,0.3717010946598893,0
241,hitorigohan (19).jpg,0.8603089134066978,0.19787418519538702,0.4179590103728781,0.2575707772702697,0.46856024370506144,0.2675615971546377,0.6269326088706866,0
242,hitorigohan (193).jpg,0.6104859023158412,0.48537483917167346,0.6065464377742025,0.6381666325916884,0.6036884292872409,0.5888964279195841,0.33288574127171655,0
243,hitorigohan (195).jpg,0.6424237443610217,0.4007222497957341,0.45941059899620473,0.6646579310751577,0.6154249604095544,0.3585133172800128,0.3448458833071899,0
244,hitorigohan (196).jpg,0.5049922911734465,0.5890007455344906,0.8729128269860196,0.5559054016930387,0.5368351855511093,0.6725689692413119,0.3959934571986552,0
245,hitorigohan (198).jpg,0.6019448249677953,0.433112113701539,0.7212366948915729,0.26232508763578516,0.4696028442251966,0.43582094403570437,0.3418614877607078,0
246,hitorigohan (199).jpg,0.7105654898071115,0.4926760946620099,0.6212826288842614,0.037167975669605946,0.3895595968992305,0.1826864129356074,0.45319414927064483,0
247,hitorigohan (20).jpg,0.17766184343800917,0.8928600130172453,0.7598291142544549,0.5511963588427549,0.30257496417454477,0.46079155083789547,0.2739289090835755,0
248,hitorigohan (200).jpg,0.7212516537941384,0.2748311042596989,0.05240523811824471,0.527859434681577,0.7908139336441642,0.10790185947807984,0.5498570274542021,0
249,hitorigohan (204).jpg,0.6923167921927182,0.46615978212417675,0.48447525224168575,0.444862126012789,0.5913616486981015,0.21891490643930656,0.40211495226137406,0
250,hitorigohan (207).jpg,0.5141929872398074,0.42170261397863285,0.48325911140913647,0.631868332373094,0.6079098560229386,0.2404012355898304,0.464048586249558,0
251,hitorigohan (208).jpg,0.525193367525304,0.35870928740066454,0.6395761355284397,0.4346158885422587,0.5624255922531152,0.4228930495237837,0.3685646332299348,0
252,hitorigohan (209).jpg,0.5545860754877845,0.3419153236642215,0.7036340935570753,0.5374733682211832,0.45027276500890334,0.3974546575204456,0.5518068135971825,0
253,hitorigohan (212).jpg,0.6725747729732438,0.40356165849076153,0.5074325649297404,0.28823112264083944,0.4109621121901852,0.24901924158319155,0.44823943839048885,0
254,hitorigohan (214).jpg,0.6309107177315865,0.33616222911670524,0.5816257498312074,0.7346703635867518,0.651506379838948,0.4116012771488966,0.4534447622304445,0
255,hitorigohan (215).jpg,0.8156115382278646,0.3957096604922494,0.22310889739236073,0.7540902237260936,0.35768579686216895,0.38858196485290075,0.5112076048811167,0
256,hitorigohan (216).jpg,0.24308874020418736,0.8109427031441592,0.7711154405180556,0.5214437350071701,0.5695361802551634,0.5528379917429636,0.40254267347217443,0
257,hitorigohan (218).jpg,0.6400088840117586,0.5056213221352475,0.5319316708244535,0.4340142711791352,0.4030037397890259,0.4561860417992296,0.4100690133105491,0
258,hitorigohan (219).jpg,0.5496604880434306,0.5764033096896861,0.6778328850888988,0.36136461438301676,0.4279572070746398,0.3840869592946883,0.5963547522625436,0
259,hitorigohan (223).jpg,0.7139327786611417,0.3081578121739311,0.5404806839968139,0.2540339635413827,0.5152551244639706,0.335066916630709,0.2435112938225834,0
260,hitorigohan (231).jpg,0.5797841850264511,0.4866133088180431,0.7300948862741463,0.6302840776513452,0.43298022162078986,0.5395777859127668,0.28402965233139343,0
261,hitorigohan (235).jpg,0.49674765315271646,0.34230729652319225,0.4865058009959333,0.3829499573158372,0.689992720896908,0.1824042673190056,0.5248268944207279,0
262,hitorigohan (34).jpg,0.31637844514404834,0.2483543890172295,0.6739343986582698,0.32062933865331683,0.4826348882057939,0.42012580098363395,0.33934638874423806,0
263,hitorigohan (44).jpg,0.5403544146671768,0.6412663139279053,0.7084355457136424,0.4022283854066346,0.5074972446443559,0.36893353509650706,0.588824262565999,0
264,hitorigohan (47).jpg,0.5293728023827335,0.4400806682346654,0.7820881572229246,0.12449718939624616,0.47981164415063493,0.23643567775312935,0.4586205777098675,0
265,hitorigohan (48).jpg,0.6067272175632457,0.443218488307096,0.4734912698551348,0.507407180267522,0.542758168942536,0.3286190348511666,0.27104921907806845,0
266,hitorigohan (49).jpg,0.6514452808287172,0.441288473021781,0.6445549485184126,0.4241021108433604,0.4436537176423855,0.3908942484217841,0.5270041511699719,0
267,hitorigohan (55).jpg,0.6085156681291196,0.40022740706559645,0.7907214465406589,0.7826539275300795,0.5181490016398259,0.6563529420614798,0.4622449601154699,0
268,hitorigohan (56).jpg,0.5101025523486552,0.3393291265737991,0.6889065297317154,0.33234169502401495,0.6036809692992258,0.3582765189716821,0.16502223828267737,0
269,hitorigohan (57).jpg,0.6521464282778754,0.35533539213363163,0.7324283835376797,0.1684748376074348,0.510603567327476,0.2647947756698763,0.5056881913913014,0
270,hitorigohan (58).jpg,0.5874889037757325,0.6546131377722948,0.7198437658508463,0.42496364904506606,0.26554577082100495,0.5676851365474469,0.27097703934018047,0
271,hitorigohan (60).jpg,0.5801750069825122,0.5991783739274434,0.6271316769401645,0.4832067079263231,0.4233714305147601,0.2684820761145139,0.3644056303264418,0
272,hitorigohan (61).jpg,0.579040513909603,0.4042539499068416,0.5936017086298104,0.4087717223389226,0.6505817214682443,0.35431703851696494,0.38665175893727755,0
273,hitorigohan (63).jpg,0.7110296835366585,0.5301014064594654,0.761628981794265,0.3906893966542128,0.3038982961091503,0.4290476791985094,0.4045324465701192,0
274,hitorigohan (66).jpg,0.66335428955984,0.228615722980969,0.504008182259758,0.3772193499349324,0.5589911582423532,0.12524543536809984,0.23240147374338194,0
275,hitorigohan (67).jpg,0.7704723897205975,0.4018864202319796,0.4616639171242367,0.41485350557676487,0.43198399145099076,0.4086077103249257,0.2933841815362064,0
276,hitorigohan (69).jpg,0.5591799076360389,0.5433744330075017,0.7166616448648271,0.6913876589593269,0.3479087186715264,0.36110772772966016,0.4128600307806054,0
277,hitorigohan (73).jpg,0.6269197835921371,0.647004106989624,0.5515705721691668,0.3742584262011727,0.24023076280657307,0.3784561100767314,0.48011939295559114,0
278,hitorigohan (97).jpg,0.5134708937049883,0.5140884822051148,0.6579957937596166,0.5453074634832134,0.49636479307486914,0.49248954936164147,0.26117740128630884,0
279,hitorigohan (98).jpg,0.6966501863186364,0.6752005003887003,0.5044939911403763,0.4350630138240716,0.32542141384217593,0.33860509383851656,0.46821739793361083,0
280,majitaihen (125).jpg,0.6015381261977905,0.6682394736857948,0.5562097632908216,0.23031209927580248,0.35365402229346066,0.5603445407947947,0.46934569803046267,0
281,majitaihen (155).jpg,0.660293641985564,0.35216147239455686,0.44112370516393984,0.47154054218375246,0.4658786383910637,0.36307306059583433,0.5247094507622803,0
282,makiwappa  (1).jpg,0.6797263525771138,0.3758347892934125,0.48916053967750783,0.5033349412907273,0.46511829704263563,0.6346994946228695,0.4104759144584216,0
283,makiwappa  (10).jpg,0.6323153536482233,0.4137121165989348,0.5324120535218007,0.24527160163413814,0.3486675691661274,0.46642755620630827,0.5161293322368317,0
284,makiwappa  (100).jpg,0.39504262624039305,0.5462403643478972,0.7222341270835388,0.22680438294225863,0.4024616385040036,0.5505616461683474,0.4980799806282037,0
285,makiwappa  (107).jpg,0.6464977573463789,0.499976606424821,0.28970775473359733,0.5660434462787958,0.3775365516977568,0.5901760097923185,0.31866757770335474,0
286,makiwappa  (11).jpg,0.7269052552016296,0.3132596266698032,0.6157630256221824,0.22219105498372943,0.4917844728853107,0.51072893640283,0.3104941235734615,0
287,makiwappa  (113).jpg,0.6232074953921798,0.48017403402702574,0.5199982298411236,0.4462310153285673,0.4923962968361766,0.46819797263871643,0.5148890770223751,0
288,makiwappa  (114).jpg,0.6314703578964167,0.46584670964304875,0.5066038677863745,0.2832244161316006,0.4360537068557018,0.3765702256644943,0.28507493752831103,0
289,makiwappa  (115).jpg,0.6967589963693329,0.6018605656919835,0.42528373563905864,0.1561521559671955,0.3377203385493711,0.30566853296606067,0.37260293211257833,0
290,makiwappa  (118).jpg,0.5833627431149853,0.5413707057600605,0.40550644346231945,0.6609040459221749,0.23785060181356488,0.6832399669006797,0.33327427859320946,0
291,makiwappa  (119).jpg,0.8043979098352224,0.29919118551714485,0.39474855223567085,0.06652821404241993,0.40342248727623475,0.3227391142936371,0.7251230562645716,0
292,makiwappa  (121).jpg,0.5297279831476898,0.5169930203605841,0.3478750131718462,0.14897398483576335,0.35861606003223667,0.23401874648316134,0.6044044672260198,0
293,makiwappa  (122).jpg,0.6745222164140157,0.6325812302227964,0.49745145759478215,0.2052259729771833,0.18392191851357698,0.4112779927665089,0.6582219762174915,0
294,makiwappa  (124).jpg,0.5322639591736847,0.5285513749506858,0.5738993820741336,0.2977926330722626,0.4058997995418101,0.42452303826191073,0.4310897274027887,0
295,makiwappa  (130).jpg,0.8219448052805546,0.4270584469435075,0.299925725396597,0.11094803575896134,0.4168692398366929,0.3447890849153654,0.27247261567337566,0
296,makiwappa  (18).jpg,0.6641693285190883,0.46273267058542333,0.46992034600318866,0.23934001697106194,0.4285995648227209,0.4478575438484389,0.6365914760134179,0
297,makiwappa  (19).jpg,0.47404667067592954,0.5592067083483596,0.47421438004117533,0.2708637397340657,0.5242107869712354,0.3021931893894103,0.4451626936502022,0
298,makiwappa  (23).jpg,0.6856683127111025,0.5223462585464782,0.5312458423635111,0.4345102067793151,0.45989812253090134,0.3975321773882501,0.37962843838192617,0
299,makiwappa  (26).jpg,0.7546239148388045,0.24113144296085176,0.42977624414580906,0.4116219962332294,0.5641263404779042,0.3027345467303342,0.30331073033759104,0
300,makiwappa  (29).jpg,0.5676355808457642,0.6481374840219518,0.555500384690248,0.4014313424062727,0.3790286152804836,0.2168683864190133,0.5451995173565938,0
301,makiwappa  (32).jpg,0.6125050564388343,0.3513972796511239,0.5876908144659267,0.360904406449103,0.4521216644368682,0.42227457704402793,0.5436244647194557,0
302,makiwappa  (33).jpg,0.4129269282631334,0.5045677498699523,0.6118735328689013,0.4753298189249818,0.49815773183459,0.36757923390324776,0.5244258939975954,0
303,makiwappa  (35).jpg,0.3999939438007006,0.6689706359598504,0.5600546267911655,0.4419136460786452,0.4961152141382026,0.44901577781309987,0.5342524669369109,0
304,makiwappa  (42).jpg,0.4579712248593598,0.5420846717709571,0.6077875404974276,0.23302071106011685,0.5211945254774465,0.5143059729801707,0.3138780176787068,0
305,makiwappa  (5).jpg,0.7259488724865738,0.2978430142948788,0.5243583034153654,0.6660391708191351,0.5992599805036158,0.44046246717198856,0.5494049222142503,0
306,makiwappa  (51).jpg,0.5152315914438836,0.4154928174405681,0.5313900385812853,0.19196783348514496,0.5344483961550358,0.225929885092236,0.38957292549817857,0
307,makiwappa  (52).jpg,0.6660964773764976,0.33260522915709523,0.30844195481807657,0.2637346217480065,0.5211473091143067,0.25138302748810637,0.34185751912014894,0
308,makiwappa  (54).jpg,0.6033321707655732,0.47753594846643144,0.569064297853578,0.2708177187850312,0.4426006847933438,0.4019310588125551,0.35241808455825074,0
309,makiwappa  (55).jpg,0.44852197513845987,0.6758433233038428,0.7230657862816867,0.36177236718820344,0.33690953614113006,0.577384233472267,0.4416971662033078,0
310,makiwappa  (58).jpg,0.46550876433226257,0.5154800428692252,0.45274587483341744,0.5418326317826252,0.41677968376484276,0.6978379706551723,0.15312345818186635,0
311,makiwappa  (6).jpg,0.6454540110350774,0.4269710400540421,0.3595683091936259,0.24792383417708413,0.5702248873615181,0.1606725113250249,0.433989292365238,0
312,makiwappa  (7).jpg,0.8189888756512785,0.33188225997743515,0.40455251763098143,0.43212092334517,0.3635773276246178,0.547647480170085,0.433225615489665,0
313,makiwappa  (75).jpg,0.6695006583135529,0.5245677282469208,0.44785314043685265,0.596142759161387,0.16316185781558834,0.6380245672311016,0.06730866658978019,0
314,makiwappa  (79).jpg,0.2828092550648569,0.39905567177753953,0.6225206425722154,0.903832210646176,0.49641092970498135,0.5584213911598612,0.0,0
315,makiwappa  (8).jpg,0.6601811174017655,0.41074901793120144,0.4429400666132508,0.39152454713089074,0.4670224317702545,0.36489455635267065,0.3466476654504076,0
316,makiwappa  (80).jpg,0.6300045307882208,0.46199488302124236,0.4314214658285891,0.17977479675931068,0.4014703112146909,0.3432266893423954,0.45524103890051437,0
317,makiwappa  (81).jpg,0.5100738155327058,0.4129648827071555,0.605080491959354,0.49253258433103014,0.4474990642791735,0.519467672521954,0.29030207442696465,0
318,makiwappa  (85).jpg,0.4887517892121821,0.548395186703003,0.6539355345435276,0.47579687664119724,0.30628213281217453,0.6074746701537086,0.4856921354968835,0
319,makiwappa  (94).jpg,0.5329751743827366,0.5478336501661005,0.6112501401101047,0.2146429109559717,0.29674968577861716,0.418702628564237,0.3116771337176709,0
320,mami (10).jpg,0.5912078794001396,0.6957942279165892,0.7038335670909239,0.15456272078885142,0.3029766126143232,0.49699635230772676,0.49833900027466527,0
321,mami (11).jpg,0.33967352394905287,0.6266860902630609,0.7855639316552736,0.4820352680105838,0.5304638941471609,0.49148116249419815,0.2693159462631842,0
322,mami (12).jpg,0.37683214326558395,0.557450876254592,0.6689590055882286,0.5396174523417179,0.39632843737149903,0.5660259406721959,0.30346314138685804,0
323,mami (14).jpg,0.34209725976959265,0.5750814773000252,0.7789560768424895,0.5598092006089241,0.42116595910666166,0.5777991224590728,0.4336040307813711,0
324,mami (15).jpg,0.31182556377428283,0.5060276660663576,0.7554944775463717,0.49228443488815304,0.5081371676594341,0.47750853709913876,0.2815770642181836,0
325,mami (18).jpg,0.27600889796521566,0.4619800365916158,0.9042616490790667,0.5849578144576273,0.5219719000392222,0.6492798803582154,0.2939079536513727,0
326,mami (19).jpg,0.47366445075630836,0.3727396564533023,0.526897484126021,0.5763712689168004,0.5834384019192166,0.5955651695669777,0.345832421272555,0
327,mami (22).jpg,0.620817299787626,0.2891400295728779,0.5686168906377598,0.5788498713966987,0.5953926855326381,0.4969733484929817,0.313022166653119,0
328,mami (23).jpg,0.16513944177768214,0.6752121606900694,0.7603350674231837,0.5224613495648893,0.5022769562055966,0.44323771632350595,0.3848740072693111,0
329,mami (24).jpg,0.4927731778872679,0.4968318539255969,0.6629499682169404,0.2743473095428666,0.39046863632528284,0.3976891221032528,0.2821268888875015,0
330,mami (26).jpg,0.5697325725752724,0.4938713533546515,0.5688692460088021,0.34021361628087515,0.4094405290277767,0.46357863730057836,0.39824906124888937,0
331,mami (5).jpg,0.5272368045657447,0.46009446025154,0.49459437331862155,0.38629656849395017,0.5241276919597212,0.46649533131740273,0.2865086319225987,0
332,mami (7).jpg,0.4249736676228906,0.44545072149055676,0.641279953086596,0.3923086554515141,0.5066682011500624,0.5098149080392074,0.7185845891953162,0
333,mami (9).jpg,0.553752752892408,0.4597647371470046,0.3983305732140521,0.43961070981570055,0.6210260111868041,0.43158191777419175,0.35165992612250596,0
334,meme (11).jpg,0.6573691998649747,0.6560640985538648,0.43908764098534014,0.18652819818368577,0.39227896792286465,0.11306559370514013,0.3935126709600991,0
335,meme (12).jpg,0.33844696662384965,0.63585370605672,0.678550351551434,0.5771581526216183,0.3830910836803828,0.4630685399475085,0.2694726188632197,0
336,meme (13).jpg,0.34564995846075464,0.8206625203038285,0.42758422572083,0.34029726922034026,0.39970833650819715,0.18421761816602866,0.6355048819952693,0
337,meme (15).jpg,0.4705975667408483,0.528747021448642,0.5824755586029395,0.5710647870103445,0.4829646522136344,0.5053883161144495,0.4476705196661128,0
338,meme (18).jpg,0.5043895295403629,0.4418126863751479,0.45765583324167936,0.4959830349609274,0.577609110936675,0.403989478624045,0.26379600862206876,0
339,meme (24).jpg,0.2572736633698001,0.7987686715962679,0.7270053284563598,0.5091902587432933,0.5116956342645814,0.47943527147812737,0.4188328395422658,0
340,meme (26).jpg,0.5466281185632751,0.40746165409532376,0.6260781939187983,0.3902696284884421,0.2632068012318345,0.5507050055677045,0.35186454034250514,0
341,meme (28).jpg,0.524115744731156,0.7375334119869938,0.6665707235665197,0.517185157185942,0.38558465801401587,0.4893152778923475,0.6309585180013597,0
342,meme (29).jpg,0.4474373041899519,0.5790320977226553,0.50500888771975,0.46408169255034953,0.5299871815496857,0.3741632139845532,0.43006020621341245,0
343,meme (31).jpg,0.49791259097031126,0.49634075316958226,0.485407421994688,0.4586617718458626,0.5732791773363123,0.37831080557551067,0.48159532316742126,0
344,meme (32).jpg,0.25870480649577704,0.7899709721834045,0.6376992735410592,0.57925721070225,0.47881156680826575,0.4110601970755363,0.5075156388666235,0
345,meme (33).jpg,0.49223040496428566,0.5983901057118861,0.5761445640169651,0.44208542573920057,0.4830274885943995,0.31862230476788667,0.3599613177810421,0
346,meme (36).jpg,0.639153410271582,0.4713460971249914,0.31529045558037994,0.3922917520768779,0.3510950448001686,0.4351350859652936,0.3238911541824654,0
347,meme (7).jpg,0.2784623233354486,0.8027618308001367,0.6326223523684817,0.5048314975103281,0.36414542607980094,0.407211972897098,0.4169548419620315,0
348,miiko (10).jpg,0.5131942689129305,0.47003603095409563,0.786710226150569,0.35163310022418887,0.3601756998745692,0.5045281131209034,0.32733430831117505,0
349,miiko (12).jpg,0.43986083302281415,0.37357617688009537,0.47740495531124094,0.5065055205919693,0.5195316350351593,0.2887537481858833,0.11877663911446557,0
350,miiko (16).jpg,0.6836128000485496,0.5093558512089973,0.7523579242474616,0.179663929831764,0.1817109553865729,0.5747845313335251,0.2853239191730148,0
351,miiko (18).jpg,0.4793931758751266,0.43648039151872364,0.8120257920022518,0.42161679671133273,0.42612736195688616,0.6358142799706477,0.35841768445515676,0
352,miiko (2).jpg,0.4883669995879525,0.46261934923045356,0.7117542832794232,0.41812592494887796,0.3881689829360986,0.5946006294827157,0.4410828337724284,0
353,miiko (20).jpg,0.7625141006443114,0.3327874590097063,0.3813146854933871,0.1867603535334133,0.3808541315347135,0.28946829453273026,0.4115500638090386,0
354,miiko (21).jpg,0.44057922410734396,0.42440070527128704,0.6956048385934992,0.4913798979464545,0.41373394698504207,0.5409339838426255,0.25244651632152015,0
355,miiko (26).jpg,0.45077802252659216,0.43027902122808337,0.7275390619444639,0.5744631151902821,0.3944849997450274,0.6748944767936715,0.16706726763449486,0
